task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
64	01/bd447b	351766	STAR_GENCODE (DEN0343_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:30.933	4h 16m 29s	29m 26s	1274.9%	41.2 GB	43.5 GB	75.6 GB	29.5 GB
67	05/9dd61b	351769	STAR_GENCODE (DEN0128_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:31.061	4h 16m 54s	24m 51s	1262.1%	41.1 GB	43.4 GB	74.9 GB	29.8 GB
54	4e/f6138f	351756	STAR_GENCODE (IGIB1130741560n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.485	4h 16m 59s	50m 29s	1345.2%	40.6 GB	42.5 GB	63.8 GB	17.7 GB
143	9b/ae4459	351876	SALMON_ALIGN (IGIB1130741560n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:49:29.829	39.8s	30.5s	332.3%	2.9 GB	3.8 GB	676.8 MB	18.4 MB
73	9d/6f1c20	351775	STAR_GENCODE (DEN0189_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:31.301	4h 18m 28s	13m 52s	1178.5%	40.4 GB	42.1 GB	48.8 GB	11 GB
144	d2/a6695a	351877	SALMON_ALIGN (DEN0189_Aviti_Severe)	COMPLETED	0	2025-04-02 17:50:59.869	39.8s	32.2s	337.1%	3.4 GB	4.5 GB	781.7 MB	18.4 MB
141	38/144a85	351874	SALMON_ALIGN (DEN0343_Aviti_Severe)	COMPLETED	0	2025-04-02 17:48:59.840	3m 10s	2m 59s	643.8%	10.2 GB	12.5 GB	4.1 GB	18.5 MB
142	c4/ffddef	351875	SALMON_ALIGN (DEN0128_Aviti_Severe)	COMPLETED	0	2025-04-02 17:49:25.001	3m 10s	2m 55s	651.3%	11.2 GB	12.6 GB	4 GB	18.5 MB
74	37/571e89	351776	STAR_GENCODE (DEN0252_Nextseq_Severe)	COMPLETED	0	2025-04-02 13:32:31.334	4h 20m 23s	12m 15s	1017.8%	40.7 GB	42.6 GB	49.1 GB	11 GB
145	93/51d8bc	351878	SALMON_ALIGN (DEN0252_Nextseq_Severe)	COMPLETED	0	2025-04-02 17:52:54.810	2m 50s	2m 34s	578.2%	11.4 GB	14.3 GB	1.9 GB	18.5 MB
70	ca/f8a66a	351772	STAR_GENCODE (DEN0095_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:31.176	4h 23m 13s	22m 7s	1248.7%	41.2 GB	43.5 GB	77.3 GB	27.2 GB
146	59/f4c546	351881	SALMON_ALIGN (DEN0095_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 17:55:44.786	3m 45s	3m 17s	656.8%	11.8 GB	14.3 GB	4 GB	18.6 MB
68	9f/7a71ce	351770	STAR_GENCODE (DEN0292_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:31.093	4h 27m 34s	33m 58s	1299.2%	41.3 GB	43.5 GB	90.2 GB	40.8 GB
75	64/f64aa4	351777	STAR_GENCODE (DEN0043_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:31.375	4h 30m 28s	18m 19s	1231.2%	40.6 GB	42.6 GB	50 GB	10.8 GB
147	25/e4b019	351882	SALMON_ALIGN (DEN0292_Aviti_Severe)	COMPLETED	0	2025-04-02 18:00:04.807	3m 20s	3m 12s	680.3%	9.9 GB	12.5 GB	5.7 GB	18.6 MB
148	f5/c2b262	351886	SALMON_ALIGN (DEN0043_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 18:02:59.859	2m 10s	1m 58s	462.1%	9.8 GB	12.5 GB	1.3 GB	18.5 MB
72	eb/8fbdc2	351774	STAR_GENCODE (IGIB1130883477n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:31.262	4h 34m 3s	31m 59s	1247.4%	40.5 GB	42.4 GB	48.6 GB	10.2 GB
149	7f/47e4fd	351889	SALMON_ALIGN (IGIB1130883477n_Nextseq_Negative)	COMPLETED	0	2025-04-02 18:06:34.811	1m	51.6s	429.3%	5 GB	6.2 GB	871.6 MB	18.4 MB
53	a2/587d48	351755	STAR_GENCODE (IGIB11301155721n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.452	4h 36m 44s	1h 10m 44s	1368.2%	40.8 GB	43 GB	74.6 GB	23 GB
150	0e/f6ecc6	351890	SALMON_ALIGN (IGIB11301155721n_Nextseq_Negative)	COMPLETED	0	2025-04-02 18:09:15.000	1m 15s	46.3s	396.0%	4.3 GB	5.8 GB	856.6 MB	18.4 MB
77	0b/340c37	351779	STAR_GENCODE (IGIB1130746708n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:31.466	4h 41m 28s	24m 21s	1256.1%	40.4 GB	42.1 GB	49.2 GB	9.7 GB
151	ae/148c3d	351891	SALMON_ALIGN (IGIB1130746708n_Nextseq_Negative)	COMPLETED	0	2025-04-02 18:13:59.964	34.9s	23.1s	251.4%	2.5 GB	3.3 GB	618.9 MB	18.4 MB
78	16/1a9185	351780	STAR_GENCODE (DEN0049_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:31.498	4h 45m 48s	28m 38s	1300.8%	40.9 GB	43 GB	81.4 GB	34.9 GB
76	3d/aa4699	351778	STAR_GENCODE (DEN0342_Nextseq_Severe)	COMPLETED	0	2025-04-02 13:32:31.421	4h 48m 13s	31m 33s	1299.8%	41.1 GB	43.5 GB	73.8 GB	25.4 GB
152	25/f82281	351895	SALMON_ALIGN (DEN0049_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 18:18:20.167	3m 15s	2m 46s	631.5%	11.2 GB	12.6 GB	3.3 GB	18.5 MB
71	7b/f6cbdf	351773	STAR_GENCODE (IGIB1130721728n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:31.219	4h 50m 49s	49m 42s	1383.5%	40.7 GB	42.6 GB	67.4 GB	19.3 GB
153	58/2abbdb	351896	SALMON_ALIGN (DEN0342_Nextseq_Severe)	COMPLETED	0	2025-04-02 18:20:45.022	3m 20s	3m 12s	639.6%	11.6 GB	14.3 GB	3 GB	18.5 MB
154	4f/a8dd30	351899	SALMON_ALIGN (IGIB1130721728n_Nextseq_Negative)	COMPLETED	0	2025-04-02 18:23:20.093	1m 5s	34.4s	339.4%	2.9 GB	3.8 GB	692.3 MB	18.4 MB
62	3b/eea62d	351764	STAR_GENCODE (DEN0344_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.810	5h 34m	1h 49m 28s	1415.7%	40.6 GB	42.5 GB	133.3 GB	85.5 GB
155	51/5264b0	351906	SALMON_ALIGN (DEN0344_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 19:06:30.953	2m 15s	1m 51s	523.1%	8.8 GB	11 GB	1.5 GB	18.4 MB
66	48/403e44	351768	STAR_GENCODE (DEN0173_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:31.019	9h 17m 42s	5h 26m 39s	1426.1%	40.6 GB	42.5 GB	198 GB	142.7 GB
157	d3/fdfa35	351926	MULTI_QC	COMPLETED	0	2025-04-02 22:50:16.578	1m 52s	1m 47s	5.2%	135.3 MB	612.7 MB	49.2 MB	19.5 MB
175	a3/d85b08	351927	FILE_CLEANUP (18)	COMPLETED	0	2025-04-02 22:52:08.946	4.2s	21ms	103.4%	0	0	72 KB	1.4 KB
186	d0/ff5185	351932	FILE_CLEANUP (29)	COMPLETED	0	2025-04-02 22:52:09.265	3.9s	20ms	69.3%	0	0	71.8 KB	1.3 KB
162	28/625dbd	351931	FILE_CLEANUP (5)	COMPLETED	0	2025-04-02 22:52:09.232	3.9s	15ms	83.8%	0	0	72 KB	1.4 KB
173	df/f597e3	351930	FILE_CLEANUP (16)	COMPLETED	0	2025-04-02 22:52:09.191	4s	20ms	69.0%	0	0	71.8 KB	1.3 KB
161	02/839b95	351928	FILE_CLEANUP (4)	COMPLETED	0	2025-04-02 22:52:09.101	4s	23ms	62.0%	0	0	71.9 KB	1.3 KB
180	84/a4aa79	351929	FILE_CLEANUP (23)	COMPLETED	0	2025-04-02 22:52:09.144	4s	20ms	74.1%	0	0	71.9 KB	1.3 KB
191	b0/7f81ef	351935	FILE_CLEANUP (34)	COMPLETED	0	2025-04-02 22:52:09.479	3.7s	17ms	114.8%	0	0	71.9 KB	1.3 KB
163	ae/6cc78e	351933	FILE_CLEANUP (6)	COMPLETED	0	2025-04-02 22:52:09.334	3.8s	20ms	87.9%	0	0	71.9 KB	1.3 KB
172	ec/f00b01	351934	FILE_CLEANUP (15)	COMPLETED	0	2025-04-02 22:52:09.403	3.8s	22ms	92.3%	0	0	71.8 KB	1.3 KB
177	1e/c7d89f	351936	FILE_CLEANUP (20)	COMPLETED	0	2025-04-02 22:52:09.513	3.7s	21ms	70.2%	0	0	71.9 KB	1.4 KB
176	88/72772b	351937	FILE_CLEANUP (19)	COMPLETED	0	2025-04-02 22:52:09.604	3.6s	17ms	82.9%	0	0	71.9 KB	1.3 KB
189	d0/8f47c0	351938	FILE_CLEANUP (32)	COMPLETED	0	2025-04-02 22:52:09.664	8.5s	17ms	75.1%	0	0	71.8 KB	1.3 KB
167	a7/788b64	351939	FILE_CLEANUP (10)	COMPLETED	0	2025-04-02 22:52:09.730	8.4s	16ms	75.8%	0	0	71.9 KB	1.3 KB
159	ca/b13d70	351941	FILE_CLEANUP (2)	COMPLETED	0	2025-04-02 22:52:09.839	8.3s	137ms	20.9%	0	0	71.9 KB	1.3 KB
194	ca/e92007	351940	FILE_CLEANUP (37)	COMPLETED	0	2025-04-02 22:52:09.795	8.3s	17ms	81.2%	0	0	72 KB	1.4 KB
184	70/b52d3b	351942	FILE_CLEANUP (27)	COMPLETED	0	2025-04-02 22:52:09.863	8.3s	19ms	72.4%	0	0	71.9 KB	1.4 KB
185	7b/8f2599	351943	FILE_CLEANUP (28)	COMPLETED	0	2025-04-02 22:52:09.920	8.2s	18ms	100.8%	0	0	71.9 KB	1.4 KB
165	75/f938b9	351944	FILE_CLEANUP (8)	COMPLETED	0	2025-04-02 22:52:09.969	8.2s	16ms	83.3%	0	0	72 KB	1.4 KB
158	67/d60ac6	351945	FILE_CLEANUP (1)	COMPLETED	0	2025-04-02 22:52:10.013	8.2s	51ms	34.0%	0	0	71.8 KB	1.3 KB
181	f2/59d188	351946	FILE_CLEANUP (24)	COMPLETED	0	2025-04-02 22:52:10.045	8.1s	17ms	83.3%	0	0	72 KB	1.4 KB
169	71/32a3cb	351947	FILE_CLEANUP (12)	COMPLETED	0	2025-04-02 22:52:10.086	8.1s	15ms	41.5%	0	0	71.8 KB	1.3 KB
168	70/61f299	351948	FILE_CLEANUP (11)	COMPLETED	0	2025-04-02 22:52:10.335	7.8s	17ms	74.4%	0	0	71.9 KB	1.3 KB
193	1f/a584e3	351949	FILE_CLEANUP (36)	COMPLETED	0	2025-04-02 22:52:10.398	7.8s	20ms	98.4%	0	0	71.9 KB	1.4 KB
195	5a/368f5c	351950	FILE_CLEANUP (38)	COMPLETED	0	2025-04-02 22:52:10.429	7.8s	21ms	64.8%	0	0	71.9 KB	1.3 KB
170	79/a5946d	351951	FILE_CLEANUP (13)	COMPLETED	0	2025-04-02 22:52:10.480	7.7s	18ms	76.9%	0	0	72 KB	1.4 KB
197	2e/4541dc	351952	FILE_CLEANUP (40)	COMPLETED	0	2025-04-02 22:52:10.514	7.7s	17ms	112.1%	0	0	71.9 KB	1.3 KB
187	de/d52134	351953	FILE_CLEANUP (30)	COMPLETED	0	2025-04-02 22:52:10.554	7.6s	17ms	76.9%	0	0	72 KB	1.4 KB
196	ee/514965	351954	FILE_CLEANUP (39)	COMPLETED	0	2025-04-02 22:52:10.609	7.6s	17ms	74.4%	0	0	71.8 KB	1.3 KB
190	6a/1838df	351956	FILE_CLEANUP (33)	COMPLETED	0	2025-04-02 22:52:10.713	7.5s	20ms	74.4%	0	0	71.8 KB	1.3 KB
160	6a/81db96	351957	FILE_CLEANUP (3)	COMPLETED	0	2025-04-02 22:52:10.745	7.5s	18ms	78.4%	0	0	71.8 KB	1.3 KB
192	20/45ed36	351958	FILE_CLEANUP (35)	COMPLETED	0	2025-04-02 22:52:10.796	7.4s	19ms	103.0%	0	0	72 KB	1.4 KB
183	f7/bd4037	351959	FILE_CLEANUP (26)	COMPLETED	0	2025-04-02 22:52:10.841	7.4s	16ms	84.7%	0	0	71.9 KB	1.3 KB
182	e0/88c84a	351961	FILE_CLEANUP (25)	COMPLETED	0	2025-04-02 22:52:10.944	7.3s	16ms	77.7%	0	0	71.9 KB	1.3 KB
164	f1/e12a3e	351962	FILE_CLEANUP (7)	COMPLETED	0	2025-04-02 22:52:10.982	7.2s	18ms	71.4%	0	0	72 KB	1.4 KB
174	d1/63e1ec	351964	FILE_CLEANUP (17)	COMPLETED	0	2025-04-02 22:52:11.067	7.2s	17ms	79.6%	0	0	71.9 KB	1.3 KB
166	b9/3b2aaf	351965	FILE_CLEANUP (9)	COMPLETED	0	2025-04-02 22:52:11.123	7.1s	19ms	74.4%	0	0	71.9 KB	1.4 KB
188	d4/d32a28	351966	FILE_CLEANUP (31)	COMPLETED	0	2025-04-02 22:52:11.165	7.1s	16ms	84.2%	0	0	71.8 KB	1.3 KB
199	e1/6face6	351967	FILE_CLEANUP (42)	COMPLETED	0	2025-04-02 22:52:11.200	7s	20ms	92.0%	0	0	71.8 KB	1.3 KB
178	af/f38388	351955	FILE_CLEANUP (21)	COMPLETED	0	2025-04-02 22:52:10.659	12.5s	16ms	87.0%	0	0	72 KB	1.4 KB
179	f3/4e7fe0	351960	FILE_CLEANUP (22)	COMPLETED	0	2025-04-02 22:52:10.886	12.3s	23ms	64.8%	0	0	71.9 KB	1.4 KB
171	19/a38437	351963	FILE_CLEANUP (14)	COMPLETED	0	2025-04-02 22:52:11.022	12.1s	25ms	83.9%	0	0	71.9 KB	1.4 KB
198	64/eb90d2	351968	FILE_CLEANUP (41)	COMPLETED	0	2025-04-02 22:52:11.235	11.9s	15ms	89.9%	0	0	71.8 KB	1.3 KB
200	19/700f12	351969	FILE_CLEANUP (43)	COMPLETED	0	2025-04-02 22:52:11.279	11.9s	34ms	65.8%	0	0	72 KB	1.4 KB
203	d3/8ced00	351970	FILE_CLEANUP (46)	COMPLETED	0	2025-04-02 22:52:11.339	11.8s	22ms	94.1%	0	0	71.9 KB	1.3 KB
201	fb/1bdeb2	351971	FILE_CLEANUP (44)	COMPLETED	0	2025-04-02 22:52:11.372	11.8s	23ms	115.1%	0	0	71.9 KB	1.3 KB
202	06/179c9d	351972	FILE_CLEANUP (45)	COMPLETED	0	2025-04-02 22:52:11.409	11.8s	19ms	71.7%	0	0	71.9 KB	1.3 KB
205	93/23e086	351973	FILE_CLEANUP (48)	COMPLETED	0	2025-04-02 22:52:11.447	11.7s	25ms	54.2%	0	0	71.9 KB	1.3 KB
210	71/88b6ab	351974	FILE_CLEANUP (53)	COMPLETED	0	2025-04-02 22:52:11.488	11.7s	19ms	100.4%	0	0	71.9 KB	1.3 KB
206	40/661c04	351975	FILE_CLEANUP (49)	COMPLETED	0	2025-04-02 22:52:11.542	11.6s	69ms	25.6%	0	0	71.8 KB	1.3 KB
204	2d/0dea50	351976	FILE_CLEANUP (47)	COMPLETED	0	2025-04-02 22:52:11.579	11.6s	33ms	49.1%	0	0	71.9 KB	1.4 KB
207	77/fcf6d9	351977	FILE_CLEANUP (50)	COMPLETED	0	2025-04-02 22:52:11.628	11.6s	22ms	68.7%	0	0	71.8 KB	1.3 KB
211	09/4fddcc	351978	FILE_CLEANUP (54)	COMPLETED	0	2025-04-02 22:52:11.663	11.5s	23ms	91.6%	0	0	71.9 KB	1.3 KB
215	54/797c88	351980	FILE_CLEANUP (58)	COMPLETED	0	2025-04-02 22:52:11.737	11.5s	15ms	84.7%	0	0	72 KB	1.4 KB
213	d7/114c3b	351979	FILE_CLEANUP (56)	COMPLETED	0	2025-04-02 22:52:11.699	11.5s	36ms	22.5%	0	0	72 KB	1.4 KB
209	30/ff21cb	351981	FILE_CLEANUP (52)	COMPLETED	0	2025-04-02 22:52:11.784	11.4s	19ms	76.6%	0	0	72 KB	1.4 KB
221	84/484291	351983	FILE_CLEANUP (64)	COMPLETED	0	2025-04-02 22:52:11.848	11.4s	16ms	75.1%	0	0	71.8 KB	1.3 KB
214	33/fc69d2	351984	FILE_CLEANUP (57)	COMPLETED	0	2025-04-02 22:52:11.878	11.4s	43ms	38.7%	0	0	71.9 KB	1.3 KB
223	cf/a6c933	351985	FILE_CLEANUP (66)	COMPLETED	0	2025-04-02 22:52:11.924	11.3s	17ms	41.9%	0	0	71.8 KB	1.3 KB
219	05/f92a7c	351986	FILE_CLEANUP (62)	COMPLETED	0	2025-04-02 22:52:11.977	11.3s	20ms	65.0%	0	0	71.8 KB	1.3 KB
218	2d/fb0e71	351987	FILE_CLEANUP (61)	COMPLETED	0	2025-04-02 22:52:12.007	11.2s	21ms	86.6%	0	0	72 KB	1.4 KB
222	46/ef7148	351988	FILE_CLEANUP (65)	COMPLETED	0	2025-04-02 22:52:12.038	11.2s	22ms	89.2%	0	0	72 KB	1.4 KB
212	0b/511123	351989	FILE_CLEANUP (55)	COMPLETED	0	2025-04-02 22:52:12.084	11.2s	19ms	65.0%	0	0	71.8 KB	1.3 KB
220	22/75e390	351990	FILE_CLEANUP (63)	COMPLETED	0	2025-04-02 22:52:12.134	11.1s	18ms	75.5%	0	0	71.8 KB	1.3 KB
224	c0/000a36	351991	FILE_CLEANUP (67)	COMPLETED	0	2025-04-02 22:52:12.187	11.1s	20ms	100.8%	0	0	71.9 KB	1.3 KB
229	36/44cc63	351992	FILE_CLEANUP (72)	COMPLETED	0	2025-04-02 22:52:12.229	11s	22ms	63.0%	0	0	72 KB	1.4 KB
225	ce/20a663	351994	FILE_CLEANUP (68)	COMPLETED	0	2025-04-02 22:52:12.308	11s	18ms	77.3%	0	0	71.9 KB	1.4 KB
228	09/c87ce3	351998	FILE_CLEANUP (71)	COMPLETED	0	2025-04-02 22:52:12.488	10.8s	16ms	43.7%	0	0	72 KB	1.4 KB
233	23/e525fd	351999	FILE_CLEANUP (76)	COMPLETED	0	2025-04-02 22:52:12.534	10.8s	17ms	75.1%	0	0	72 KB	1.4 KB
217	fc/39261e	351982	FILE_CLEANUP (60)	COMPLETED	0	2025-04-02 22:52:11.815	16.3s	37ms	44.6%	0	0	71.9 KB	1.3 KB
227	6a/a0a84c	351993	FILE_CLEANUP (70)	COMPLETED	0	2025-04-02 22:52:12.275	15.9s	17ms	75.5%	0	0	71.9 KB	1.4 KB
226	8b/6f9d54	351995	FILE_CLEANUP (69)	COMPLETED	0	2025-04-02 22:52:12.343	15.8s	19ms	73.4%	0	0	71.8 KB	1.3 KB
208	6d/c1b398	351996	FILE_CLEANUP (51)	COMPLETED	0	2025-04-02 22:52:12.401	15.7s	18ms	72.1%	0	0	71.9 KB	1.3 KB
216	fe/1723e4	351997	FILE_CLEANUP (59)	COMPLETED	0	2025-04-02 22:52:12.453	15.7s	18ms	77.3%	0	0	71.9 KB	1.3 KB
230	05/ef6ede	352000	FILE_CLEANUP (73)	COMPLETED	0	2025-04-02 22:52:12.578	15.6s	18ms	65.3%	0	0	72 KB	1.4 KB
232	b8/78c4a1	352001	FILE_CLEANUP (75)	COMPLETED	0	2025-04-02 22:52:12.638	15.5s	15ms	47.1%	0	0	71.9 KB	1.3 KB
231	b8/537295	352002	FILE_CLEANUP (74)	COMPLETED	0	2025-04-02 22:52:12.696	15.5s	16ms	107.6%	0	0	71.9 KB	1.3 KB
234	8c/52509f	352003	FILE_CLEANUP (77)	COMPLETED	0	2025-04-02 22:52:12.749	15.4s	18ms	107.1%	0	0	71.9 KB	1.4 KB
156	6f/9dae06	351925	SALMON_ALIGN (DEN0173_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 22:50:14.033	2m 24s	2m 22s	551.6%	8.7 GB	11 GB	1.9 GB	18.4 MB
235	a3/e1b310	352004	FILE_CLEANUP (78)	COMPLETED	0	2025-04-02 22:52:38.219	4.9s	23ms	90.9%	0	0	71.9 KB	1.4 KB
